date,start_time,end_time,time,year,month,hours_fishing,time_period,season,location,air_temp,weather,wind_level,wind_dir,trolling_speed,water_depth,fish_length,fish_type,crew_count,weight,hook_rate
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,19.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,19.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-19 00:00:00,2018-08-19 07:00:00,2018-08-19 10:00:00,2018-08-19 08:30:00,2018,8,3.0,morning,summer,Shot Point,65,Overcast,7.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1,3.3333333333333335
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,17.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,17.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,21.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-08-30 00:00:00,2018-08-30 07:00:00,2018-08-30 10:00:00,2018-08-30 08:30:00,2018,8,3.0,morning,summer,Shot Point,45,Clear,7.5,South,2.3,180.0,19.0,Lake Trout,2.0,0.09090909090909091,3.6666666666666665
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Chocolay,65,Overcast,7.5,South,2.7,60.0,15.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,15.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,19.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,19.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,19.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1,3.0
2018-09-02 00:00:00,2018-09-02 07:00:00,2018-09-02 11:00:00,2018-09-02 09:00:00,2018,9,4.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,23.0,Lake Trout,2.0,0.1,3.0
2018-09-07 00:00:00,2018-09-07 07:00:00,2018-09-07 11:00:00,2018-09-07 09:00:00,2018,9,4.0,morning,fall,Chocolay,65,Clear,2.5,North,2.5,70.0,27.0,Lake Trout,2.0,0.2,1.75
2018-09-07 00:00:00,2018-09-07 07:00:00,2018-09-07 11:00:00,2018-09-07 09:00:00,2018,9,4.0,morning,fall,Chocolay,65,Clear,2.5,North,2.5,70.0,23.0,Lake Trout,2.0,0.2,1.75
2018-09-07 00:00:00,2018-09-07 07:00:00,2018-09-07 11:00:00,2018-09-07 09:00:00,2018,9,4.0,morning,fall,Chocolay,65,Clear,2.5,North,2.5,70.0,23.0,Lake Trout,2.0,0.2,1.75
2018-09-07 00:00:00,2018-09-07 07:00:00,2018-09-07 11:00:00,2018-09-07 09:00:00,2018,9,4.0,morning,fall,Chocolay,65,Clear,2.5,North,2.5,70.0,23.0,Lake Trout,2.0,0.2,1.75
2018-09-07 00:00:00,2018-09-07 07:00:00,2018-09-07 12:00:00,2018-09-07 09:30:00,2018,9,5.0,morning,fall,Chocolay,65,Overcast,2.5,South,2.5,60.0,17.0,Lake Trout,2.0,0.2,0.2
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,17.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,21.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,23.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-15 00:00:00,2018-09-15 07:00:00,2018-09-15 14:00:00,2018-09-15 10:30:00,2018,9,7.0,morning,fall,Shot Point,65,Overcast,2.5,South,2.1,180.0,23.0,Lake Trout,2.0,0.1111111111111111,1.2857142857142858
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,27.0,Lake Trout,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,23.0,Lake Trout,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,23.0,Lake Trout,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,23.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,23.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,21.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,21.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,21.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Lake Trout,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Coho,2.0,0.07142857142857142,3.4
2018-09-29 00:00:00,2018-09-29 12:00:00,2018-09-29 17:00:00,2018-09-29 14:30:00,2018,9,5.0,afternoon,fall,Lower Harbor,45,Overcast,12.5,West,2.7,60.0,19.0,Coho,2.0,0.07142857142857142,3.4
2018-09-30 00:00:00,2018-09-30 08:00:00,2018-09-30 15:00:00,2018-09-30 11:30:00,2018,9,7.0,morning,fall,Lower Harbor,45,Overcast,2.5,West,2.7,60.0,21.0,Lake Trout,2.0,0.25,0.7142857142857143
2018-09-30 00:00:00,2018-09-30 08:00:00,2018-09-30 15:00:00,2018-09-30 11:30:00,2018,9,7.0,morning,fall,Lower Harbor,45,Overcast,2.5,West,2.7,60.0,23.0,Lake Trout,2.0,0.25,0.7142857142857143
2018-09-30 00:00:00,2018-09-30 08:00:00,2018-09-30 15:00:00,2018-09-30 11:30:00,2018,9,7.0,morning,fall,Lower Harbor,45,Overcast,2.5,West,2.7,60.0,23.0,Coho,2.0,0.25,0.7142857142857143
2018-09-30 00:00:00,2018-09-30 08:00:00,2018-09-30 15:00:00,2018-09-30 11:30:00,2018,9,7.0,morning,fall,Lower Harbor,45,Overcast,2.5,West,2.7,60.0,21.0,Steelhead,2.0,0.25,0.7142857142857143
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,27.0,Lake Trout,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,23.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Steelhead,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,17.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,19.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Coho,2.0,0.1,2.4
2018-10-05 00:00:00,2018-10-05 13:00:00,2018-10-05 18:00:00,2018-10-05 15:30:00,2018,10,5.0,afternoon,fall,Lower Harbor,45,Overcast,2.5,East,2.7,50.0,21.0,Coho,2.0,0.1,2.4
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,50.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,50.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,50.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Coho,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Coho,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Coho,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2018-10-06 00:00:00,2018-10-06 08:00:00,2018-10-06 14:00:00,2018-10-06 11:00:00,2018,10,6.0,morning,fall,Lower Harbor,45,Overcast,7.5,North,2.7,40.0,23.0,Lake Trout,2.0,0.1111111111111111,1.6666666666666667
2017-04-02 00:00:00,2017-04-02 09:00:00,2017-04-02 12:00:00,2017-04-02 10:30:00,2017,4,3.0,morning,spring,Chocolay,45,Clear,7.5,South,2.5,50.0,17.0,Coho,1.0,1.0,0.3333333333333333
2017-04-08 00:00:00,2017-04-08 09:00:00,2017-04-08 11:00:00,2017-04-08 10:00:00,2017,4,2.0,morning,spring,Chocolay,45,Clear,7.5,South,2.5,50.0,17.0,Coho,1.0,0.3333333333333333,1.5
2017-04-08 00:00:00,2017-04-08 09:00:00,2017-04-08 11:00:00,2017-04-08 10:00:00,2017,4,2.0,morning,spring,Chocolay,45,Clear,7.5,South,2.5,40.0,17.0,Coho,1.0,0.3333333333333333,1.5
2017-04-08 00:00:00,2017-04-08 09:00:00,2017-04-08 11:00:00,2017-04-08 10:00:00,2017,4,2.0,morning,spring,Chocolay,45,Clear,7.5,South,2.5,40.0,17.0,Coho,1.0,0.3333333333333333,1.5
2017-04-13 00:00:00,2017-04-13 10:00:00,2017-04-13 13:00:00,2017-04-13 11:30:00,2017,4,3.0,morning,spring,Carp,55,Clear,2.5,South,2.5,40.0,23.0,Other,1.0,1.0,0.3333333333333333
2017-05-10 00:00:00,2017-05-10 09:00:00,2017-05-10 13:00:00,2017-05-10 11:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Clear,2.5,East,2.1,210.0,25.0,Lake Trout,1.0,1.0,0.25
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-12 00:00:00,2017-05-12 16:00:00,2017-05-12 19:00:00,2017-05-12 17:30:00,2017,5,3.0,afternoon,spring,White Rocks,55,Clear,2.5,South,2.1,190.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2017-05-13 00:00:00,2017-05-13 08:00:00,2017-05-13 12:00:00,2017-05-13 10:00:00,2017,5,4.0,morning,spring,White Rocks,55,Clear,2.5,North,1.9,190.0,19.0,Lake Trout,2.0,1.0,0.25
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-05-26 00:00:00,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-26 09:00:00,2017,5,4.0,morning,spring,Sand Hole,55,Partly Cloudy,2.5,South,1.9,190.0,23.0,Lake Trout,2.0,0.14285714285714285,2.0
2017-06-01 00:00:00,2017-06-01 16:00:00,2017-06-01 19:00:00,2017-06-01 17:30:00,2017,6,3.0,afternoon,summer,Lower Harbor,65,Partly Cloudy,2.5,South,2.5,60.0,21.0,Coho,1.0,0.5,0.6666666666666666
2017-06-01 00:00:00,2017-06-01 16:00:00,2017-06-01 19:00:00,2017-06-01 17:30:00,2017,6,3.0,afternoon,summer,Lower Harbor,65,Partly Cloudy,2.5,South,2.5,60.0,21.0,Coho,1.0,0.5,0.6666666666666666
2017-06-02 00:00:00,2017-06-02 18:00:00,2017-06-02 20:00:00,2017-06-02 19:00:00,2017,6,2.0,evening,summer,Lower Harbor,65,Partly Cloudy,2.5,North,2.5,60.0,27.0,Other,1.0,1.0,0.5
2017-06-24 00:00:00,2017-06-24 05:00:00,2017-06-24 10:00:00,2017-06-24 07:30:00,2017,6,5.0,morning,summer,Seul Choix Pt,55,Overcast,2.5,North,2.5,90.0,37.0,Chinook,2.0,0.2,1.2
2017-06-24 00:00:00,2017-06-24 05:00:00,2017-06-24 10:00:00,2017-06-24 07:30:00,2017,6,5.0,morning,summer,Seul Choix Pt,55,Overcast,2.5,North,2.5,90.0,31.0,Chinook,2.0,0.2,1.2
2017-06-24 00:00:00,2017-06-24 05:00:00,2017-06-24 10:00:00,2017-06-24 07:30:00,2017,6,5.0,morning,summer,Seul Choix Pt,55,Overcast,2.5,North,2.5,90.0,31.0,Chinook,2.0,0.2,1.2
2017-06-24 00:00:00,2017-06-24 05:00:00,2017-06-24 10:00:00,2017-06-24 07:30:00,2017,6,5.0,morning,summer,Seul Choix Pt,55,Overcast,7.5,North,2.5,110.0,27.0,Chinook,2.0,0.2,1.2
2017-06-24 00:00:00,2017-06-24 05:00:00,2017-06-24 10:00:00,2017-06-24 07:30:00,2017,6,5.0,morning,summer,Seul Choix Pt,55,Overcast,7.5,North,2.5,110.0,23.0,Chinook,2.0,0.2,1.2
2017-07-30 00:00:00,2017-07-30 08:00:00,2017-07-30 09:00:00,2017-07-30 08:30:00,2017,7,1.0,morning,summer,Shot Point,65,Overcast,2.5,West,2.5,60.0,21.0,Coho,1.0,1.0,1.0
2017-08-26 00:00:00,2017-08-26 08:00:00,2017-08-26 09:00:00,2017-08-26 08:30:00,2017,8,1.0,morning,summer,Picnic Rocks,75,Overcast,7.5,West,2.3,60.0,29.0,Other,1.0,1.0,1.0
2017-08-29 00:00:00,2017-08-29 19:00:00,2017-08-29 21:00:00,2017-08-29 20:00:00,2017,8,2.0,evening,summer,Chocolay,75,Clear,2.5,West,2.3,60.0,21.0,Lake Trout,1.0,1.0,0.5
2017-10-05 00:00:00,2017-10-05 17:00:00,2017-10-05 19:00:00,2017-10-05 18:00:00,2017,10,2.0,evening,fall,Lower Harbor,65,Clear,2.5,South,2.5,40.0,21.0,Coho,2.0,1.0,1.0
2017-10-06 00:00:00,2017-10-06 07:00:00,2017-10-06 10:00:00,2017-10-06 08:30:00,2017,10,3.0,morning,fall,Lower Harbor,55,Clear,2.5,West,2.5,60.0,21.0,Coho,1.0,0.2,2.0
2017-10-06 00:00:00,2017-10-06 07:00:00,2017-10-06 10:00:00,2017-10-06 08:30:00,2017,10,3.0,morning,fall,Lower Harbor,55,Clear,2.5,West,2.5,60.0,21.0,Coho,1.0,0.2,2.0
2017-10-06 00:00:00,2017-10-06 07:00:00,2017-10-06 10:00:00,2017-10-06 08:30:00,2017,10,3.0,morning,fall,Lower Harbor,55,Clear,2.5,West,2.5,60.0,21.0,Coho,1.0,0.2,2.0
2017-10-06 00:00:00,2017-10-06 07:00:00,2017-10-06 10:00:00,2017-10-06 08:30:00,2017,10,3.0,morning,fall,Lower Harbor,55,Clear,2.5,West,2.5,60.0,21.0,Coho,1.0,0.2,2.0
